Field_ID,Year,Crop,Previous_Crop,Soil_pH,Soil_Nitrogen,Soil_Phosphorus,Soil_Potassium,Organic_Matter,Rainfall,Avg_Temperature,NDVI,Irrigation,Fertilizer_Type,Yield,Recommended_Next_Crop,Sustainable_Practice
189,2023,Maize,Wheat,6.9,58,22,120,3.0,519,20.1,0.55,Drip,None,8.11,Wheat,Cover crop
267,2023,Legume,Soybean,7.4,42,19,130,2.8,677,24.2,0.75,Drip,Organic,8.49,Barley,Compost
183,2020,Wheat,Rice,5.7,36,21,158,3.6,573,25.2,0.67,None,None,6.95,Legume,Compost
489,2021,Barley,Rice,6.2,36,17,139,3.4,782,29.7,0.56,Drip,Chemical,6.8,Legume,None
473,2020,Wheat,Barley,5.9,58,15,131,3.0,416,18.9,0.7,Sprinkler,None,7.96,Legume,Reduced tillage
264,2021,Maize,Maize,6.3,31,28,133,3.3,505,23.1,0.78,Drip,Chemical,9.94,Wheat,Cover crop
343,2018,Rice,Rice,7.4,31,22,125,2.6,759,21.9,0.58,Sprinkler,None,6.42,Wheat,Compost
351,2023,Rice,Rice,7.0,36,27,149,2.7,514,25.6,0.71,None,Organic,7.68,Wheat,Compost
598,2023,Soybean,Barley,7.3,40,26,154,3.6,466,28.7,0.62,Sprinkler,Chemical,6.96,Legume,Compost
117,2020,Rice,Maize,6.2,56,22,120,3.5,626,24.3,0.61,Drip,None,8.55,Wheat,Cover crop
140,2018,Legume,Rice,5.9,39,19,157,2.9,593,27.2,0.74,Sprinkler,None,7.71,Rice,Compost
520,2018,Maize,Barley,5.9,42,21,123,3.9,657,29.4,0.64,None,Organic,8.98,Wheat,Cover crop
509,2020,Barley,Maize,6.7,34,18,130,2.7,433,23.2,0.58,Sprinkler,None,5.37,Legume,Compost
566,2023,Maize,Maize,7.1,48,23,127,3.4,542,29.7,0.76,Sprinkler,None,10.24,Wheat,Cover crop
532,2021,Barley,Legume,6.2,46,18,140,3.6,770,23.8,0.56,Drip,None,7.08,Legume,Cover crop
417,2018,Soybean,Wheat,6.5,36,18,130,3.1,486,19.6,0.6,Drip,Chemical,6.42,Barley,None
444,2019,Barley,Maize,6.3,54,18,150,3.3,679,18.7,0.71,Sprinkler,Organic,8.81,Legume,Reduced tillage
433,2019,Barley,Wheat,6.9,59,26,129,2.7,662,24.9,0.78,None,Organic,9.19,Legume,Compost
183,2023,Soybean,Rice,5.9,38,30,145,3.8,621,23.0,0.68,Sprinkler,None,7.56,Legume,None
525,2023,Wheat,Barley,7.0,51,21,149,2.6,595,18.9,0.61,None,Chemical,6.97,Legume,Compost
455,2023,Maize,Rice,5.5,30,30,152,2.5,509,20.2,0.55,Sprinkler,Chemical,6.19,Wheat,Compost
564,2018,Rice,Maize,6.6,38,30,141,3.0,410,18.1,0.78,None,Organic,8.52,Wheat,Cover crop
148,2020,Rice,Rice,5.8,60,15,154,3.3,428,18.9,0.65,Drip,None,8.67,Wheat,Cover crop
193,2019,Barley,Barley,6.4,47,25,129,3.6,420,25.5,0.72,Sprinkler,Organic,8.16,Legume,Cover crop
484,2018,Legume,Soybean,6.7,31,16,125,3.6,681,23.4,0.57,Sprinkler,None,6.09,Maize,None
475,2023,Rice,Rice,5.6,58,18,155,4.0,668,26.3,0.6,None,None,8.51,Wheat,Cover crop
456,2019,Wheat,Barley,5.9,53,17,120,3.8,523,21.8,0.67,None,None,7.8,Legume,Reduced tillage
133,2020,Legume,Rice,6.4,45,22,134,3.9,438,28.6,0.71,None,Organic,7.91,Rice,Reduced tillage
415,2018,Maize,Wheat,7.0,37,17,144,2.8,412,25.6,0.69,Sprinkler,None,8.0,Wheat,Compost
357,2021,Maize,Wheat,7.0,52,22,145,3.7,740,21.8,0.75,Sprinkler,Chemical,11.59,Wheat,Cover crop
320,2022,Maize,Soybean,6.0,31,29,152,3.3,674,23.0,0.58,Sprinkler,Organic,7.44,Wheat,Cover crop
408,2019,Wheat,Barley,5.8,36,17,157,3.8,660,19.6,0.71,None,None,7.62,Legume,Compost
407,2022,Soybean,Legume,5.5,57,18,129,2.8,449,27.7,0.65,None,None,7.15,Maize,Compost
594,2022,Rice,Legume,6.7,51,15,140,3.5,656,22.9,0.75,Drip,Chemical,10.44,Wheat,Cover crop
461,2023,Soybean,Maize,6.8,34,21,138,2.6,648,23.7,0.63,Sprinkler,None,6.28,Wheat,Compost
232,2023,Legume,Legume,6.9,33,28,156,3.8,691,20.7,0.76,Drip,Chemical,8.86,Legume,Cover crop
185,2019,Maize,Wheat,5.8,41,16,156,3.6,471,28.7,0.62,Drip,Organic,8.43,Wheat,Cover crop
356,2023,Legume,Legume,5.9,45,20,129,3.2,729,18.5,0.57,Drip,Chemical,7.18,Barley,Cover crop
547,2018,Legume,Soybean,5.9,45,28,126,2.8,776,26.4,0.58,Drip,Chemical,7.17,Rice,Compost
441,2019,Legume,Legume,7.4,52,15,159,3.1,695,20.0,0.78,None,Chemical,9.28,Rice,Reduced tillage
461,2022,Rice,Barley,5.7,54,27,123,3.3,723,20.5,0.6,Sprinkler,None,8.27,Wheat,Cover crop
210,2018,Rice,Rice,6.7,43,29,133,2.8,599,23.8,0.57,Sprinkler,Organic,6.94,Wheat,Compost
490,2022,Soybean,Rice,7.4,33,22,135,3.6,469,27.4,0.59,Sprinkler,None,5.96,Legume,Reduced tillage
476,2021,Barley,Legume,6.7,40,20,144,2.9,468,29.9,0.73,Sprinkler,Chemical,7.77,Legume,Compost
443,2020,Soybean,Legume,5.9,41,19,136,2.6,439,22.6,0.76,Drip,None,7.69,Barley,Compost
350,2019,Maize,Barley,6.2,32,30,137,3.0,435,27.5,0.62,None,None,6.8,Wheat,Cover crop
176,2023,Legume,Rice,6.4,58,21,133,2.9,463,23.0,0.6,Sprinkler,Organic,7.19,Barley,Compost
514,2019,Rice,Soybean,6.1,49,26,130,3.2,698,23.8,0.72,Sprinkler,None,9.23,Wheat,Cover crop
189,2018,Legume,Maize,7.5,37,22,127,2.5,507,23.4,0.73,None,Chemical,7.26,Wheat,Compost
401,2018,Maize,Soybean,6.9,33,28,158,4.0,459,26.6,0.75,None,Organic,9.35,Wheat,Cover crop
553,2022,Barley,Maize,5.8,40,16,126,2.6,799,26.0,0.64,Sprinkler,Chemical,7.35,Legume,Compost
510,2021,Rice,Legume,6.0,34,25,132,3.7,798,18.4,0.74,Sprinkler,Organic,9.39,Wheat,Cover crop
479,2021,Wheat,Wheat,6.0,58,28,154,2.9,454,18.9,0.71,Sprinkler,None,8.09,Legume,Compost
511,2021,Wheat,Soybean,6.3,55,22,131,3.9,499,22.9,0.56,None,Chemical,7.14,Legume,Cover crop
591,2023,Wheat,Soybean,5.7,57,26,125,3.6,501,21.1,0.79,Drip,Organic,9.79,Legume,Reduced tillage
372,2019,Soybean,Soybean,6.9,39,27,160,3.4,422,26.8,0.65,Drip,Organic,7.02,Maize,Reduced tillage
471,2022,Barley,Rice,7.3,36,22,126,3.2,492,22.0,0.6,Drip,Organic,6.36,Legume,Cover crop
389,2018,Maize,Legume,7.3,55,21,132,2.8,542,24.5,0.71,None,None,9.4,Wheat,Compost
580,2021,Wheat,Maize,5.5,30,27,134,3.3,533,25.1,0.79,Sprinkler,None,7.84,Legume,None
416,2019,Soybean,Maize,6.8,51,18,152,3.1,750,22.7,0.56,None,Organic,6.9,Barley,Compost
234,2019,Wheat,Rice,6.6,50,26,144,3.0,708,19.2,0.6,Drip,Organic,7.48,Legume,None
348,2023,Soybean,Wheat,6.0,59,29,131,3.6,751,24.0,0.73,None,Chemical,9.5,Soybean,Reduced tillage
178,2018,Barley,Rice,7.0,47,23,152,3.7,699,26.4,0.56,None,None,6.7,Legume,None
457,2018,Barley,Legume,5.6,57,26,126,3.9,533,28.7,0.64,Drip,Chemical,8.56,Legume,Reduced tillage
216,2022,Legume,Legume,6.8,32,27,121,2.8,637,25.8,0.6,Sprinkler,None,5.95,Wheat,Compost
191,2020,Legume,Wheat,5.7,44,21,140,2.8,652,29.0,0.75,Sprinkler,None,8.14,Maize,Compost
259,2022,Maize,Wheat,6.9,46,25,140,4.0,556,22.2,0.64,Drip,None,9.21,Wheat,Cover crop
388,2018,Wheat,Legume,6.8,45,26,137,3.7,675,25.8,0.72,Sprinkler,Organic,8.65,Legume,Reduced tillage
593,2021,Barley,Maize,5.8,48,15,121,3.4,625,20.7,0.72,Sprinkler,None,8.29,Legume,Reduced tillage
226,2022,Legume,Maize,6.5,57,21,131,3.2,420,29.1,0.72,None,None,7.99,Maize,Compost
449,2019,Legume,Wheat,6.1,60,17,122,2.5,708,27.9,0.62,Drip,Organic,7.97,Legume,Compost
181,2019,Wheat,Legume,6.8,42,15,144,2.9,781,29.0,0.59,Drip,None,6.84,Legume,Compost
292,2022,Soybean,Rice,5.9,39,18,131,3.6,412,28.6,0.75,Sprinkler,None,7.8,Barley,Compost
440,2023,Rice,Legume,7.2,58,27,141,3.0,413,20.0,0.66,Drip,Chemical,8.88,Wheat,Cover crop
532,2018,Legume,Legume,7.1,46,25,153,2.6,547,28.2,0.72,Sprinkler,Organic,7.84,Wheat,Compost
341,2019,Barley,Rice,7.5,57,26,142,2.6,664,29.2,0.62,None,Organic,7.39,Legume,Compost
133,2019,Maize,Maize,7.0,34,17,160,2.6,640,18.8,0.66,None,Chemical,8.04,Wheat,Compost
275,2023,Soybean,Soybean,7.3,59,18,160,3.8,525,25.0,0.57,None,Chemical,7.45,Rice,Compost
186,2018,Legume,Maize,6.7,54,24,128,3.8,579,24.1,0.68,Sprinkler,None,8.3,Maize,None
482,2023,Wheat,Legume,6.8,37,23,132,3.9,515,20.1,0.72,None,None,7.53,Legume,Reduced tillage
118,2019,Barley,Wheat,6.8,55,29,144,3.5,629,19.9,0.63,Sprinkler,Organic,8.02,Legume,Compost
400,2018,Rice,Barley,5.8,47,16,133,3.1,454,29.9,0.64,Sprinkler,Chemical,7.98,Wheat,Cover crop
165,2020,Rice,Soybean,7.0,38,15,159,3.7,457,23.0,0.65,Sprinkler,Chemical,7.93,Wheat,Cover crop
430,2021,Soybean,Legume,6.4,59,22,137,3.1,465,18.4,0.74,Drip,None,8.75,Wheat,Compost
209,2020,Legume,Rice,6.6,41,28,155,3.1,736,26.0,0.74,None,Chemical,8.37,Soybean,None
147,2019,Legume,Maize,7.0,30,15,136,3.7,416,21.3,0.78,None,Chemical,7.86,Legume,None
218,2021,Maize,Maize,7.2,53,24,131,2.5,623,22.6,0.58,Sprinkler,None,7.97,Wheat,Compost
117,2018,Legume,Rice,6.8,40,30,147,2.8,657,26.4,0.78,Drip,Organic,8.67,Rice,Compost
329,2023,Maize,Barley,7.2,56,17,134,3.7,461,22.9,0.6,None,Chemical,8.91,Wheat,Cover crop
494,2020,Legume,Rice,7.2,49,21,160,2.7,673,26.0,0.75,Sprinkler,Organic,8.64,Soybean,Compost
251,2019,Barley,Maize,6.4,41,27,152,2.8,641,21.3,0.59,Drip,Organic,6.63,Legume,Compost
546,2022,Wheat,Wheat,5.6,49,19,120,2.7,574,25.5,0.66,Sprinkler,Organic,7.48,Legume,Compost
405,2020,Rice,Soybean,5.7,55,26,124,3.1,747,20.3,0.61,None,Chemical,8.54,Wheat,Cover crop
268,2020,Maize,Barley,6.9,39,17,151,3.6,573,20.2,0.68,None,None,8.64,Wheat,Cover crop
142,2020,Legume,Rice,6.6,32,19,138,3.5,505,26.0,0.59,Sprinkler,None,5.93,Wheat,None
211,2022,Legume,Barley,5.5,51,19,129,3.7,660,22.8,0.58,Sprinkler,None,7.23,Maize,Cover crop
582,2018,Maize,Legume,7.0,49,17,120,3.7,480,23.1,0.71,Drip,Chemical,10.4,Wheat,Cover crop
165,2018,Soybean,Rice,6.5,58,28,126,3.1,735,21.1,0.59,Sprinkler,Chemical,7.92,Maize,Reduced tillage
386,2023,Soybean,Maize,6.3,59,24,123,2.6,666,27.3,0.72,Sprinkler,None,8.53,Rice,Compost
254,2019,Wheat,Rice,6.2,56,25,144,3.6,527,28.9,0.6,Sprinkler,Organic,7.59,Legume,Cover crop
599,2019,Wheat,Wheat,6.3,56,17,134,3.5,720,18.7,0.69,Sprinkler,Chemical,9.07,Legume,None
184,2019,Barley,Wheat,6.3,51,24,150,3.6,460,26.0,0.74,Drip,None,8.58,Legume,Compost
181,2021,Legume,Rice,7.1,38,20,147,2.9,704,29.9,0.69,Sprinkler,Chemical,7.74,Wheat,Compost
577,2019,Maize,Barley,6.9,58,30,141,3.9,522,29.3,0.74,Drip,Chemical,11.63,Wheat,Cover crop
208,2023,Rice,Wheat,5.6,54,15,154,3.7,759,21.1,0.64,Drip,Chemical,9.66,Wheat,Cover crop
207,2020,Wheat,Wheat,6.6,51,22,154,3.9,681,27.5,0.58,Sprinkler,Organic,7.6,Legume,Cover crop
313,2020,Wheat,Wheat,5.7,56,25,155,3.4,721,24.6,0.66,Sprinkler,None,8.28,Legume,Compost
576,2021,Maize,Soybean,6.6,46,21,138,3.6,793,25.4,0.64,Drip,Chemical,10.04,Wheat,Cover crop
211,2021,Maize,Soybean,6.0,47,16,140,3.5,740,24.0,0.71,None,Chemical,10.31,Wheat,Cover crop
312,2021,Soybean,Legume,7.4,56,30,152,2.9,556,28.9,0.61,None,Organic,7.17,Legume,Compost
208,2020,Legume,Legume,6.6,30,22,148,2.7,571,27.5,0.69,Sprinkler,Chemical,6.91,Legume,Compost
283,2023,Soybean,Legume,6.0,32,21,151,3.7,542,29.9,0.78,None,None,7.83,Legume,Reduced tillage
363,2018,Legume,Legume,5.6,51,24,135,3.8,675,20.9,0.73,Sprinkler,None,8.86,Legume,Reduced tillage
173,2018,Maize,Legume,5.7,60,17,121,3.5,790,23.6,0.6,Drip,Organic,10.16,Wheat,Cover crop
417,2021,Maize,Barley,6.6,45,18,141,3.9,702,28.6,0.69,Sprinkler,Chemical,10.39,Wheat,Cover crop
180,2018,Rice,Legume,7.5,35,28,160,2.6,480,19.2,0.71,Sprinkler,None,7.49,Wheat,Compost
188,2022,Legume,Legume,5.8,54,22,127,3.8,635,28.3,0.62,Drip,Organic,8.19,Barley,Compost
295,2023,Wheat,Rice,6.9,47,20,133,3.9,653,20.5,0.69,None,Organic,8.25,Legume,None
550,2023,Barley,Rice,7.3,55,23,125,2.9,733,26.0,0.61,None,Organic,7.48,Legume,Compost
531,2021,Rice,Wheat,6.3,40,28,126,3.0,746,18.4,0.72,Drip,Organic,9.15,Wheat,Cover crop
250,2020,Legume,Maize,5.7,35,24,137,2.8,577,21.2,0.56,None,Organic,5.57,Wheat,Compost
427,2023,Rice,Soybean,7.0,46,17,158,2.5,712,22.6,0.67,Drip,Organic,8.53,Wheat,Compost
130,2023,Soybean,Legume,6.2,41,16,127,3.1,681,28.9,0.78,Sprinkler,Chemical,8.94,Legume,None
228,2018,Barley,Legume,6.3,58,24,149,3.5,682,19.2,0.72,Drip,None,9.15,Legume,Reduced tillage
442,2019,Rice,Legume,6.6,37,26,130,3.7,593,27.7,0.72,Sprinkler,None,8.59,Wheat,Cover crop
183,2020,Rice,Soybean,6.6,56,21,127,3.2,507,29.2,0.56,None,None,7.17,Wheat,Cover crop
463,2022,Legume,Wheat,5.9,39,28,154,3.5,405,18.6,0.61,Sprinkler,None,6.29,Soybean,Compost
241,2019,Rice,Wheat,5.8,45,27,160,3.5,573,19.0,0.72,Sprinkler,None,8.89,Wheat,Cover crop
227,2018,Legume,Wheat,6.0,55,23,149,2.9,567,25.4,0.79,None,None,8.73,Rice,Compost
513,2019,Barley,Wheat,5.9,47,28,124,3.7,700,24.4,0.7,Drip,Organic,8.76,Legume,Compost
574,2020,Soybean,Rice,7.1,54,23,149,3.9,523,24.6,0.68,Sprinkler,None,8.24,Soybean,Compost
234,2020,Wheat,Barley,6.3,49,17,158,3.2,624,28.3,0.77,Drip,Chemical,9.37,Legume,Compost
294,2021,Rice,Barley,6.0,30,23,156,3.9,699,18.1,0.76,Drip,Organic,9.46,Wheat,Cover crop
249,2023,Soybean,Soybean,6.1,59,16,143,3.1,586,26.2,0.74,Sprinkler,Chemical,9.27,Wheat,None
149,2022,Maize,Maize,7.4,33,21,121,2.6,672,28.4,0.73,Drip,Organic,9.21,Wheat,Compost
172,2021,Rice,Legume,6.6,45,16,130,2.7,729,26.7,0.73,Sprinkler,Organic,9.17,Wheat,Compost
282,2020,Wheat,Maize,6.5,59,19,134,3.8,660,26.4,0.73,Sprinkler,None,9.24,Legume,None
441,2019,Wheat,Barley,5.6,49,20,139,3.9,733,23.7,0.68,Drip,Organic,8.83,Legume,Reduced tillage
384,2021,Legume,Maize,7.2,39,25,154,3.5,718,21.8,0.76,Sprinkler,Organic,8.74,Legume,None
343,2018,Rice,Wheat,6.6,30,27,137,3.2,784,19.8,0.63,None,None,7.11,Wheat,Cover crop
455,2023,Wheat,Maize,7.0,59,25,141,2.5,753,24.8,0.59,None,Chemical,7.46,Legume,Compost
582,2023,Soybean,Wheat,7.1,52,18,146,3.3,475,23.2,0.61,Sprinkler,Organic,7.21,Barley,None
284,2019,Maize,Rice,6.2,47,27,139,3.5,483,20.0,0.76,Sprinkler,None,10.09,Wheat,Cover crop
564,2018,Rice,Barley,5.9,37,25,139,3.2,551,18.7,0.56,None,Organic,6.4,Wheat,Cover crop
520,2019,Legume,Barley,5.8,47,20,145,3.1,542,22.8,0.57,None,Organic,6.37,Barley,Compost
520,2020,Soybean,Wheat,6.5,59,23,158,3.7,401,19.6,0.77,Drip,Chemical,9.7,Barley,Cover crop
347,2021,Wheat,Maize,7.5,39,21,123,2.5,481,28.8,0.73,None,Organic,7.17,Legume,Compost
124,2021,Legume,Rice,6.8,43,20,135,3.3,455,19.6,0.67,Sprinkler,Chemical,7.47,Maize,Cover crop
575,2023,Barley,Barley,5.8,55,23,127,2.9,787,19.2,0.66,Sprinkler,Organic,8.35,Legume,Compost
360,2021,Barley,Wheat,6.8,41,24,147,2.9,497,23.9,0.61,Sprinkler,Organic,6.47,Legume,Compost
548,2023,Wheat,Rice,6.5,39,30,160,3.8,483,24.0,0.69,Sprinkler,Chemical,7.8,Legume,Cover crop
253,2021,Legume,Wheat,5.8,53,24,138,3.7,581,24.0,0.68,Drip,Organic,8.61,Maize,Cover crop
301,2023,Legume,Wheat,5.9,56,25,130,3.7,597,28.0,0.59,Drip,Organic,7.83,Wheat,Compost
569,2023,Legume,Soybean,5.9,48,30,136,3.8,779,26.4,0.68,Sprinkler,Organic,8.65,Rice,None
537,2018,Legume,Wheat,6.3,32,23,134,2.9,573,27.7,0.8,Drip,Organic,8.32,Legume,Compost
488,2019,Barley,Rice,6.6,44,19,156,2.6,775,28.7,0.68,Drip,Chemical,8.1,Legume,Compost
200,2021,Rice,Rice,7.0,44,29,129,3.7,599,21.5,0.78,None,Organic,9.68,Wheat,Cover crop
498,2022,Maize,Maize,5.8,39,19,147,3.7,454,27.5,0.59,Drip,None,7.7,Wheat,Cover crop
156,2022,Legume,Legume,6.5,57,22,129,2.9,472,25.6,0.63,None,Organic,7.26,Soybean,Compost
117,2022,Barley,Rice,6.4,39,30,139,3.4,616,22.1,0.79,Drip,Organic,8.96,Legume,Reduced tillage
132,2018,Rice,Barley,6.5,53,25,155,3.6,770,27.4,0.75,None,Organic,10.19,Wheat,Cover crop
159,2018,Wheat,Barley,6.1,59,20,132,2.8,566,28.9,0.78,None,Organic,9.05,Legume,Compost
157,2020,Maize,Soybean,7.5,36,16,126,3.1,487,22.0,0.78,None,Organic,9.42,Wheat,Cover crop
393,2019,Wheat,Legume,6.5,36,28,140,3.9,782,29.4,0.64,Drip,None,7.57,Legume,Reduced tillage
543,2022,Rice,Wheat,6.9,51,15,133,2.8,690,19.9,0.59,Drip,Organic,8.01,Wheat,Compost
553,2022,Legume,Soybean,6.4,34,27,143,3.6,457,25.8,0.69,None,Chemical,7.15,Maize,Compost
238,2020,Maize,Soybean,6.2,42,20,130,3.3,700,20.5,0.64,None,Chemical,8.88,Wheat,Cover crop
150,2018,Soybean,Legume,6.6,50,30,130,3.0,488,25.0,0.74,Drip,None,8.27,Maize,Reduced tillage
508,2021,Soybean,Legume,6.3,60,21,127,3.4,698,25.4,0.74,None,Chemical,9.45,Legume,Cover crop
426,2023,Soybean,Wheat,5.8,32,25,121,3.1,678,21.4,0.69,None,Organic,7.11,Legume,Cover crop
259,2022,Legume,Soybean,5.7,35,23,160,2.8,479,22.9,0.74,Sprinkler,Organic,7.43,Wheat,Compost
397,2022,Rice,Maize,7.2,38,15,141,3.5,711,19.6,0.59,Drip,Chemical,7.85,Wheat,Cover crop
481,2018,Legume,Barley,6.0,55,23,153,3.8,473,23.7,0.58,Drip,Chemical,7.6,Legume,None
129,2021,Legume,Maize,6.4,56,30,139,3.5,428,28.2,0.59,None,Chemical,7.15,Wheat,Cover crop
540,2021,Wheat,Legume,6.4,40,23,120,3.6,596,24.9,0.71,Drip,None,7.97,Legume,Reduced tillage
139,2022,Wheat,Maize,6.0,60,15,140,3.9,650,18.3,0.68,None,None,8.55,Legume,None
195,2023,Soybean,Soybean,5.8,44,28,124,2.5,732,21.9,0.56,Sprinkler,Organic,6.38,Rice,Compost
169,2022,Wheat,Wheat,6.6,52,21,157,3.7,719,20.3,0.62,Sprinkler,Chemical,8.21,Legume,None
469,2019,Barley,Legume,6.7,34,21,132,3.8,569,20.4,0.77,None,Organic,8.18,Legume,None
145,2018,Legume,Maize,5.8,56,20,140,3.1,551,24.2,0.73,Drip,Organic,8.92,Soybean,Reduced tillage
346,2018,Legume,Rice,6.1,42,17,128,3.4,798,22.2,0.55,Drip,None,6.72,Rice,None
509,2023,Soybean,Rice,6.2,55,26,127,3.0,590,25.5,0.57,None,None,6.63,Maize,Cover crop
105,2021,Maize,Maize,6.4,36,22,132,3.4,469,20.1,0.75,Drip,Chemical,9.84,Wheat,Cover crop
492,2019,Rice,Wheat,7.0,33,18,120,2.6,727,28.5,0.57,Drip,Organic,6.67,Wheat,Compost
146,2021,Wheat,Rice,6.7,53,22,147,3.3,790,29.8,0.58,Sprinkler,Organic,7.62,Legume,None
338,2021,Barley,Rice,7.4,42,30,143,3.7,764,22.0,0.79,Drip,Chemical,9.79,Legume,Reduced tillage
427,2022,Soybean,Maize,6.5,40,15,132,3.1,763,22.1,0.77,Drip,None,8.69,Barley,Compost
264,2021,Wheat,Wheat,7.4,42,21,150,3.5,428,28.6,0.76,None,Organic,8.04,Legume,Compost
229,2022,Maize,Maize,7.3,39,19,133,3.7,628,24.9,0.55,Sprinkler,None,7.49,Wheat,Cover crop
152,2018,Maize,Rice,5.8,36,23,127,3.8,595,27.1,0.66,None,None,8.39,Wheat,Cover crop
383,2018,Legume,Soybean,5.9,53,15,145,3.6,798,20.8,0.77,Drip,Chemical,10.19,Barley,Cover crop
344,2018,Maize,Legume,7.2,32,23,143,3.6,439,24.0,0.7,None,Chemical,8.54,Wheat,Cover crop
378,2021,Rice,Legume,6.7,45,17,134,2.7,758,22.3,0.78,Drip,None,9.72,Wheat,Compost
508,2022,Maize,Legume,6.6,55,19,135,3.5,432,25.8,0.56,None,None,7.76,Wheat,Cover crop
409,2023,Legume,Soybean,6.7,57,25,155,2.8,695,19.5,0.56,None,None,6.74,Wheat,Compost
580,2022,Barley,Barley,7.3,50,29,125,4.0,671,24.4,0.8,Sprinkler,Chemical,10.1,Legume,None
317,2018,Rice,Wheat,7.1,35,23,121,3.0,657,23.6,0.56,Drip,Chemical,6.87,Wheat,Cover crop
258,2019,Maize,Legume,5.5,59,26,136,3.8,750,26.0,0.6,Sprinkler,Organic,9.99,Wheat,Cover crop
293,2018,Legume,Barley,7.3,48,25,129,3.7,585,28.7,0.6,Drip,None,7.27,Legume,None
361,2020,Wheat,Maize,6.1,30,16,150,3.9,423,25.2,0.67,Sprinkler,Chemical,7.03,Legume,Cover crop
354,2019,Rice,Maize,7.2,57,16,141,2.8,755,27.7,0.59,None,Organic,8.11,Wheat,Compost
122,2018,Soybean,Rice,6.8,45,26,160,3.2,703,22.7,0.69,None,Chemical,8.04,Rice,None
119,2020,Maize,Barley,6.8,56,21,128,3.7,757,26.6,0.66,Drip,Chemical,10.93,Wheat,Cover crop
360,2018,Rice,Barley,6.6,46,25,136,3.0,546,28.8,0.75,Sprinkler,Organic,9.21,Wheat,Cover crop
494,2019,Legume,Soybean,5.9,57,17,139,2.6,432,29.6,0.75,Drip,Organic,8.67,Barley,Compost
330,2020,Barley,Soybean,6.6,60,29,128,3.4,644,24.3,0.57,None,Organic,7.4,Legume,Cover crop
147,2020,Wheat,Barley,7.2,31,27,133,3.0,758,18.4,0.68,Sprinkler,Organic,7.28,Legume,None
476,2022,Rice,Barley,6.9,43,26,134,3.4,564,22.0,0.67,Sprinkler,Chemical,8.54,Wheat,Cover crop
580,2022,Maize,Maize,6.7,30,21,146,3.2,412,23.4,0.76,None,Chemical,8.85,Wheat,Cover crop
599,2022,Maize,Barley,7.1,30,21,145,3.5,682,25.8,0.79,Sprinkler,None,9.91,Wheat,Cover crop
254,2021,Legume,Barley,5.7,34,29,134,3.5,683,20.4,0.57,None,Organic,6.2,Wheat,None
570,2021,Wheat,Soybean,6.2,44,22,128,3.5,453,25.3,0.62,None,Organic,6.75,Legume,Reduced tillage
226,2021,Maize,Soybean,6.5,52,21,138,3.0,477,23.8,0.77,Sprinkler,Chemical,10.71,Wheat,Cover crop
180,2023,Soybean,Legume,6.9,51,22,145,3.5,576,20.8,0.6,None,Organic,7.16,Wheat,Reduced tillage
406,2021,Soybean,Legume,5.7,43,20,127,2.8,517,22.6,0.59,Drip,Organic,6.47,Soybean,Compost
368,2020,Soybean,Legume,6.3,48,15,134,3.5,773,21.4,0.59,Drip,Chemical,7.82,Maize,Compost
550,2018,Wheat,Soybean,7.5,56,21,142,3.2,768,25.9,0.69,None,Chemical,8.75,Legume,Cover crop
338,2022,Soybean,Wheat,7.4,35,29,123,3.5,693,24.1,0.71,None,Organic,7.71,Wheat,None
576,2021,Maize,Soybean,6.6,53,28,160,3.2,754,28.5,0.64,Drip,None,9.65,Wheat,Cover crop
514,2018,Barley,Barley,7.4,51,30,155,2.8,724,28.0,0.63,Drip,None,7.56,Legume,Compost
564,2023,Soybean,Barley,6.7,37,26,123,3.4,724,29.0,0.7,None,None,7.5,Soybean,None
557,2021,Rice,Legume,6.4,56,24,141,3.7,743,25.7,0.67,None,Organic,9.44,Wheat,Cover crop
196,2018,Soybean,Soybean,6.1,58,21,154,3.2,556,23.9,0.72,None,Chemical,8.73,Maize,Compost
257,2021,Legume,Wheat,7.4,34,21,128,3.3,688,25.1,0.71,Drip,Organic,7.92,Soybean,Reduced tillage
410,2019,Soybean,Rice,5.7,42,15,138,2.7,615,24.2,0.62,Drip,None,6.7,Rice,Compost
121,2018,Wheat,Rice,6.7,42,20,147,3.3,577,18.3,0.74,Drip,None,8.19,Legume,Cover crop
158,2023,Legume,Rice,6.5,56,20,128,2.6,618,23.2,0.62,Drip,Organic,7.61,Rice,Compost
449,2020,Legume,Rice,6.2,55,17,142,3.4,597,22.8,0.69,Sprinkler,None,8.29,Rice,Cover crop
556,2023,Soybean,Rice,5.8,40,24,149,2.6,788,28.8,0.72,Sprinkler,Organic,8.04,Legume,Compost
357,2019,Soybean,Maize,7.2,44,15,145,3.1,487,22.0,0.69,Sprinkler,Chemical,7.7,Barley,Reduced tillage
527,2023,Wheat,Soybean,5.9,46,28,144,3.4,555,19.1,0.62,Sprinkler,None,7.01,Legume,None
394,2021,Barley,Legume,5.8,57,18,159,3.3,751,23.0,0.6,Drip,Organic,8.11,Legume,None
548,2019,Barley,Wheat,7.2,60,25,154,4.0,435,21.5,0.78,Drip,Chemical,10.11,Legume,Reduced tillage
348,2020,Soybean,Maize,7.2,41,17,133,2.7,793,18.4,0.75,None,Organic,8.23,Wheat,Compost
